./MM/Williams/mc2depi/mc2depi.mtx,525825,525825,2100225,0.727040,0.042189,99.563152
./MM/Williams/webbase-1M/webbase-1M.mtx,1000005,1000005,3105536,0.815104,0.064999,95.555795
./MM/Freescale/circuit5M/circuit5M.mtx,5558326,5558326,59524291,2.106368,0.765245,155.569153
./MM/PARSEC/Si41Ge41H72/Si41Ge41H72.mtx,185639,185639,15011265,0.933888,0.200654,149.623513
./MM/PARSEC/Ga41As41H72/Ga41As41H72.mtx,268096,268096,18488476,1.008640,0.249031,148.483535
./MM/LAW/in-2004/in-2004.mtx,1382908,1382908,16917053,1.856512,0.221612,152.672696
./MM/LAW/eu-2005/eu-2005.mtx,862664,862664,19235140,1.559552,0.259017,148.524327
./MM/DNVS/shipsec1/shipsec1.mtx,140874,140874,7813404,0.770048,0.106541,146.674051
./MM/Williams/mac_econ_fwd500/mac_econ_fwd500.mtx,206500,206500,1273389,0.551936,0.023753,107.220548
./MM/Hamm/scircuit/scircuit.mtx,170998,170998,958936,0.612352,0.022246,86.210440
./MM/Williams/pdb1HYS/pdb1HYS.mtx,36417,36417,4344765,0.541696,0.067379,128.964569
./MM/Williams/consph/consph.mtx,83334,83334,6010480,0.987136,0.095630,125.702375
./MM/Williams/cant/cant.mtx,62451,62451,4007383,0.967680,0.060966,131.463120
./MM/Williams/cop20k_A/cop20k_A.mtx,121192,121192,2624331,0.770048,0.046197,113.615431
./MM/IBM_EDA/dc2/dc2.mtx,116835,116835,766396,0.446464,0.018790,81.573146
./MM/Bova/rma10/rma10.mtx,46835,46835,2374001,0.459776,0.037443,126.807628
./MM/Sandia/ASIC_680k/ASIC_680k.mtx,682862,682862,3871773,0.865280,0.067867,114.099474
